BFN,BUS_PROF_NAME,FULL_ADDRESS,LICENSES,LIC_STATUS,ISSUE_DATE,END_DATE,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,COUNCIL_DIST,POLICE_DIST,CENSUS_TRACT,X_COORD,Y_COORD,GLOBALID
2004-BFN-1008826,MATTINA CAFE,2240 BLAKE ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-04-20 08:27:12,2017-04-07 00:00:00,,,,,,,9,6,1600,3143142,1700855,{00000000-0000-0000-0000-000000000000}
2002-BFN-65193,NALLEN'S ON MARKET,1429 MARKET ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-03-16 10:19:24,2017-04-22 00:00:00,,,,,,,9,6,1701,3140463,1697966,{00000000-0000-0000-0000-000000000000}
2010-BFN-1049506,LOU'S FOOD BAR,1851 W 38TH AVE,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-10-17 12:14:54,2017-11-01 00:00:00,33392,1851 W 38th Ave,,Denver,CO,,1,1,1101,3137926,1705568,{00000000-0000-0000-0000-000000000000}
2007-BFN-1029505,44TH AVE LIQUORS,2300 W 44TH AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-01-05 10:27:30,2017-02-04 00:00:00,32670,2300 W 44th Ave,,Denver,CO,,1,1,401,3136314,1708008,{00000000-0000-0000-0000-000000000000}
2009-BFN-1038451,WINE CELLAR AT STAPLETON,2955 N ULSTER ST #100 ,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-03-16 09:11:05,2017-04-22 00:00:00,225923,2955 N Ulster St,,Denver,CO,,8,5,4105,3170200,1702002,{00000000-0000-0000-0000-000000000000}
2010-BFN-1050873,I-FISH JAPANESE GRILL AND SUSHI,2200 MARKET STUNIT A ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-01-29 11:10:05,2017-03-10 00:00:00,366312,2200 Market St Unit A,,Denver,CO,,9,6,1600,3143338,1700561,{00000000-0000-0000-0000-000000000000}
2004-BFN-1012881,COYOTE UGLY SALOON,500 16TH ST #350 ,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-03-16 11:12:01,2017-03-05 00:00:00,263786,500 16th St Unit 350,,Denver,CO,,9,6,1702,3143046,1696397,{00000000-0000-0000-0000-000000000000}
2001-BFN-5220,LAS DELICIAS NO 1,439 E 19TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-11-23 09:42:33,2016-12-16 00:00:00,246419,439 E 19th Ave,,Denver,CO,,10,6,2601,3145846,1697147,{00000000-0000-0000-0000-000000000000}
2010-BFN-1048585,ALE HOUSE AT AMATO'S,2501 16TH ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-16 10:56:55,2017-10-20 00:00:00,45104,2501 16th St,,Denver,CO,,1,1,1102,3137961,1701570,{00000000-0000-0000-0000-000000000000}
2015-BFN-0006247,SYRUP ON THE PARK,1875 N YORK ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-04-04 12:56:59,2016-12-13 00:00:00,57904,1875 N York St,,Denver,CO,,9,6,3102,3151810,1697142,{00000000-0000-0000-0000-000000000000}
2001-BFN-92075,TOM'S GATEWAY LIQUOR,15470 E ANDREWS DR,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-09-29 16:42:33,2017-10-17 00:00:00,158561,15470 E Andrews Dr,,Denver,CO,,11,5,8303,3194474,1707438,{00000000-0000-0000-0000-000000000000}
2006-BFN-1023430,CHAFFEE PARK LIQUORS,4836 N PECOS ST,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-03-02 09:44:42,2017-04-11 00:00:00,176298,4836 N Pecos St,,Denver,CO,,1,1,201,3138921,1710914,{00000000-0000-0000-0000-000000000000}
2002-BFN-63208,ROCK BOTTOM BREWERY,1001 16TH STSUITE A100 ,LIQUOR - BREW PUB AND CABARET,LICENSE ISSUED - ACTIVE,2016-04-20 13:50:35,2017-05-29 00:00:00,221682,1001 16th St,,Denver,CO,,9,6,1702,3142125,1697726,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074591,RHEIN HAUS,1415 MARKET ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-11-04 16:21:43,2017-10-21 00:00:00,183833,1415 Market St,,Denver,CO,,9,6,1701,3140437,1697829,{00000000-0000-0000-0000-000000000000}
2009-BFN-1043242,7-ELEVEN STORE 34179A,4709 TOWER RD,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-04-15 12:40:24,2017-05-12 00:00:00,229705,4709 N Tower Rd,,Denver,CO,,11,5,8303,3204405,1710530,{00000000-0000-0000-0000-000000000000}
2006-BFN-1021626,THE SHAG LOUNGE,830 15TH ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-09-23 11:13:02,2017-09-11 00:00:00,166696,830 15th St,,Denver,CO,,9,6,1702,3141994,1696736,{00000000-0000-0000-0000-000000000000}
2002-BFN-14817,HELEN G BONFILS THEATRE COMPLEX,1050 13TH ,LIQUOR - ARTS,LICENSE ISSUED - ACTIVE,2016-07-15 10:44:05,2017-08-13 00:00:00,166653,1050 13th St,,Denver,CO,,9,6,1702,3140859,1696465,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074115,THE NOSHERY,4994 LOWELL BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-08-17 15:09:31,2017-09-10 00:00:00,162148,4994 N Lowell Blvd,,Denver,CO,,1,1,101,3130904,1711961,{00000000-0000-0000-0000-000000000000}
2013-BFN-1067512,MY GOODS MARKET #6543,4400 N CHAMBERS RD,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-08-25 16:35:08,2017-09-22 00:00:00,4921,4400 N Chambers Rd,,Denver,CO,,11,5,8303,3194238,1707797,{00000000-0000-0000-0000-000000000000}
2013-BFN-1066507,TACO  MEX,3780 N PEORIA ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-08-02 15:49:24,2017-09-04 00:00:00,12173,3780 N Peoria St,,Denver,CO,,8,5,4105,3183732,1705570,{00000000-0000-0000-0000-000000000000}
2013-BFN-1066646,YAZOO BBQ COMPANY,2150 BROADWAY ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-07-11 13:35:13,2017-08-01 00:00:00,54984,2150 N Broadway,,Denver,CO,,9,6,1600,3144208,1699252,{00000000-0000-0000-0000-000000000000}
2016-BFN-0005471,"MERCANTILE WINES, LLC",1610 16TH ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-08-29 00:00:00,2017-08-29 00:00:00,176306,1610 16th St,,Denver,CO,,9,6,1701,3140467,1698925,{00000000-0000-0000-0000-000000000000}
2009-BFN-1041318,MANGIAMO PRONTO!,1601 17TH ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-07-19 08:38:11,2017-08-11 00:00:00,177055,1601 17th St,,Denver,CO,,9,6,1701,3140912,1699434,{00000000-0000-0000-0000-000000000000}
2004-BFN-1008189,BLUE BAY ASIAN CAFE,18607 GREEN VALLEY RANCH BLVD UNIT 108 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-03-02 10:14:01,2017-04-09 00:00:00,270177,18607 Green Valley Ranch Blvd Unit 106,,Denver,CO,,11,5,8303,3205417,1711666,{00000000-0000-0000-0000-000000000000}
2008-BFN-1036741,QUEEN ANNE BED & BREAKFAST INN,2147 TREMONT PL,LIQUOR - BED & BREAKFAST,LICENSE ISSUED - ACTIVE,2016-01-05 16:10:31,2017-01-29 00:00:00,54567,2147 Tremont Pl,,Denver,CO,,9,6,2403,3145377,1697989,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074544,BALFOUR AT RIVERFRONT PARK,1500 LITTLE RAVEN ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-10-17 11:40:20,2017-10-05 00:00:00,223763,1500 Little Raven St,,Denver,CO,,9,6,1701,3138886,1700019,{00000000-0000-0000-0000-000000000000}
2002-BFN-100805,LOWRY LIQUORS,200 QUEBEC STBLDG 200-101 ,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-10-25 08:11:20,2017-11-15 00:00:00,261585,200 N Quebec St Bldg 200 Unit 101,,Denver,CO,,5,3,4405,3168001,1687697,{00000000-0000-0000-0000-000000000000}
2015-BFN-0005368,"MERCANTILE WINES, LLC DBA WINES OFF WYNKOOP",1610 16TH ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2015-08-20 00:00:00,2016-08-20 00:00:00,176306,1610 16th St,,Denver,CO,,9,6,1701,3140248,1699000,{00000000-0000-0000-0000-000000000000}
2001-BFN-75178,DOMO RESTAURANT,1365 N OSAGE ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-12-21 10:36:45,2016-12-14 00:00:00,68546,1365 N Osage St,,Denver,CO,,3,1,1900,3139025,1694113,{00000000-0000-0000-0000-000000000000}
2003-BFN-1006944,MILE HIGH LIQUORS,1648 N FEDERAL BLVD,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-01-11 12:26:49,2017-01-21 00:00:00,53809,1648 N Federal Blvd,,Denver,CO,,3,1,800,3133632,1695935,{00000000-0000-0000-0000-000000000000}
2006-BFN-1020188,TOBIN'S LIQUORS,4100 W COLFAX AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-06-27 15:49:35,2017-07-27 00:00:00,70707,4100 W Colfax Ave,,Denver,CO,,1,1,701,3129148,1694748,{00000000-0000-0000-0000-000000000000}
2009-BFN-1039899,FOGO DE CHAO,1513 WYNKOOP ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-04-15 09:38:36,2017-05-26 00:00:00,263762,1513 Wynkoop St,,Denver,CO,,9,6,1701,3140003,1699006,{00000000-0000-0000-0000-000000000000}
2012-BFN-1063560,BLACK SKY BREWERY,490 SANTA FE DR,LIQUOR - BREW PUB,LICENSE ISSUED - ACTIVE,2016-02-09 15:47:26,2017-03-18 00:00:00,77935,490 N Santa Fe Dr,,Denver,CO,,7,3,2100,3141126,1688965,{00000000-0000-0000-0000-000000000000}
2014-BFN-1071766,BURGERFI,1147 BROADWAY UNIT 101 ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-07-18 17:06:14,2017-07-24 00:00:00,67156,1147 N Broadway,,Denver,CO,,10,6,2000,3144105,1692941,{00000000-0000-0000-0000-000000000000}
2012-BFN-1057794,THE KITCHEN,1530 16TH ST 1ST FLOOR ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-02-09 14:36:59,2017-03-06 00:00:00,53961,1530 16th St,,Denver,CO,,9,6,1701,3140620,1698796,{00000000-0000-0000-0000-000000000000}
2011-BFN-1054532,PENN 102,1300 PENNSYLVANIA STSUITE 102 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-07-15 08:47:57,2017-08-17 00:00:00,270151,1300 N Pennsylvania St Unit 102,,Denver,CO,,10,6,2701,3146037,1693781,{00000000-0000-0000-0000-000000000000}
2010-BFN-1051365,BACKCOUNTRY DELICATESSEN,1617 WAZEE ST UNIT A ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-04-05 09:24:48,2017-02-27 00:00:00,367044,1617 Wazee St Unit A,,Denver,CO,,9,6,1701,3140605,1699093,{00000000-0000-0000-0000-000000000000}
2013-BFN-1066128,THE DISTRICT,1320 E 17TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-07-22 11:24:55,2017-07-18 00:00:00,57550,1320 E 17th Ave,,Denver,CO,,9,6,3102,3148975,1695973,{00000000-0000-0000-0000-000000000000}
2002-BFN-80005,LA RUMBA,99 W 9TH AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-06-07 12:50:29,2017-06-29 00:00:00,,,,,,,10,6,2000,3143876,1691456,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074614,NORTH COUNTY,94 RAMPART WAY,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-10-17 12:37:54,2017-11-18 00:00:00,461482,94 N Rampart Way,,Denver,CO,,5,3,4405,3169548,1687513,{00000000-0000-0000-0000-000000000000}
2002-BFN-55877,OVERSEAS VETS CLUB,963 FEDERAL BLVD,LIQUOR - CLUB,LICENSE ISSUED - ACTIVE,2016-02-26 12:50:32,2017-04-03 00:00:00,70021,963 N Federal Blvd,,Denver,CO,,3,1,905,3133443,1691972,{00000000-0000-0000-0000-000000000000}
2010-BFN-1047187,7-ELEVEN STORE 34357A,621 17TH STUNIT 100 ,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-07-25 14:01:28,2017-08-31 00:00:00,55126,621 17th St,,Denver,CO,,9,6,1702,3143478,1697084,{00000000-0000-0000-0000-000000000000}
2002-BFN-98406,ABOVE THE RIM,1936 PENNSYLVANIA ST,LIQUOR - RETAIL,ABOUT TO EXPIRE,2013-06-12 00:00:00,2014-06-13 00:00:00,,,,,,,10,6,2602,3146086,1697343,{00000000-0000-0000-0000-000000000000}
2002-BFN-100808,MARCZYK FINE WINES,770 E 17TH AVE,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2015-11-23 14:51:01,2016-12-11 00:00:00,172063,770 E 17th Ave,,Denver,CO,,10,6,2602,3146814,1695936,{00000000-0000-0000-0000-000000000000}
2015-BFN-0006839,QUIZNOS GRILL,1147 N BROADWAY STE 102 ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2015-12-29 15:50:50,2016-12-28 00:00:00,465662,1147 N Broadway Ste 102,,Denver,CO,,10,6,2000,3144044,1692984,{00000000-0000-0000-0000-000000000000}
2012-BFN-1061357,7-ELEVEN STORE 35536B,450 FEDERAL BLVD,LIQUOR - 3.2 % BEER,LICENSE ISSUED - ACTIVE,2016-06-27 11:59:13,2017-07-19 00:00:00,75587,450 N Federal Blvd,,Denver,CO,,7,4,1000,3133683,1688638,{00000000-0000-0000-0000-000000000000}
2001-BFN-74544,PALETTES & KEVIN TAYLOR CATERING AT DENVER ART MUSEUM,100 W 14TH AVENUE PKWY 1A ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-10-17 14:35:27,2017-10-23 00:00:00,188188,100 W 14th Avenue Pkwy,,Denver,CO,,10,6,2000,3143540,1694016,{00000000-0000-0000-0000-000000000000}
2011-BFN-1054891,THE DENVER BICYCLE CAFE,1308 E 17TH AVE,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-10-17 10:05:40,2017-09-06 00:00:00,355866,1308 E 17th Ave,,Denver,CO,,9,6,3102,3148894,1695975,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074777,DOS SANTOS,1475 E 17TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-12-14 10:26:47,2016-12-10 00:00:00,244117,1475 E 17th Ave,,Denver,CO,,9,6,3102,3149266,1696107,{00000000-0000-0000-0000-000000000000}
2016-BFN-0000410,CHEBA HUT COLORADO BLVD.,745 N COLORADO BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-04-28 11:02:07,2017-04-13 00:00:00,63746,745 N Colorado Blvd,,Denver,CO,,10,2,3300,3157207,1690687,{00000000-0000-0000-0000-000000000000}
2006-BFN-1024534,BLUEBIRD THEATRE,3317 E COLFAX AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-03-04 12:57:47,2017-03-20 00:00:00,246297,3317 E Colfax Ave,,Denver,CO,,9,2,3701,3155129,1695013,{00000000-0000-0000-0000-000000000000}
2002-BFN-95269,JOY WINE AND SPIRITS,1302 E 6TH AVE,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-08-05 10:56:57,2017-09-09 00:00:00,,,,,,,10,3,3203,3148674,1689517,{00000000-0000-0000-0000-000000000000}
2002-BFN-74778,THE RIALTO,934 16TH ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-01-25 10:09:15,2017-02-08 00:00:00,181837,934 16th St,,Denver,CO,,9,6,1702,3142109,1697318,{00000000-0000-0000-0000-000000000000}
2015-BFN-0004248,CENTER FOR VISUAL ART,965 N SANTA FE DR,LIQUOR - ART GALLERY PERMIT,LICENSE ISSUED - ACTIVE,2016-10-24 08:47:01,2017-08-17 00:00:00,224907,965 N Santa Fe Dr,,Denver,CO,,3,1,1800,3140972,1691796,{00000000-0000-0000-0000-000000000000}
2015-BFN-0007508,"ARGONAUT WINE & LIQUOR STORE, INC.",760 E COLFAX AVE,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2015-11-05 00:00:00,2016-11-05 00:00:00,237297,760 E Colfax Ave,,Denver,CO,,10,6,2703,3146795,1694778,{00000000-0000-0000-0000-000000000000}
2012-BFN-1062460,TRADER JOE'S #310,790 N COLORADO BLVD,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-11-30 15:02:42,2017-12-05 00:00:00,391643,790 N Colorado Blvd,,Denver,CO,,5,2,4301,3157388,1690911,{00000000-0000-0000-0000-000000000000}
2002-BFN-29048,CHARLIE'S BAR,900 E COLFAX AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-09-30 00:00:00,2017-01-28 00:00:00,261045,900 E Colfax Ave,,Denver,CO,,10,6,2703,3147265,1694803,{00000000-0000-0000-0000-000000000000}
2003-BFN-1005467,PEI WEI ASIAN DINER,200 QUEBEC STBLDG 100 #115 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-05-09 09:18:15,2017-06-16 00:00:00,220910,200 N Quebec St,,Denver,CO,,5,3,4405,3167991,1688019,{00000000-0000-0000-0000-000000000000}
2006-BFN-1019485,DOZENS,236 W 13TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-07-07 10:29:18,2017-06-22 00:00:00,,,,,,,10,6,2000,3143065,1693633,{00000000-0000-0000-0000-000000000000}
2013-BFN-1068036,APPALOOSA GRILL,535 16TH STSUITE 240 ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-02-19 09:26:47,2017-02-12 00:00:00,363108,535 16th St Ste 240,,Denver,CO,,9,6,1702,3143163.98,1696425.35,{00000000-0000-0000-0000-000000000000}
2010-BFN-1048840,MILE HIGH VIENNA STAND BALLPARK,1312 21ST ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-04-05 14:02:34,2017-03-02 00:00:00,187842,1312 21st St,,Denver,CO,,9,6,1600,3142880,1699938,{00000000-0000-0000-0000-000000000000}
2005-BFN-1017115,JJ'S BISTRO INC,1255 19TH ST,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-01-05 10:22:56,2017-02-05 00:00:00,55103,1255 19th St,,Denver,CO,,9,6,1701,3142577,1699294,{00000000-0000-0000-0000-000000000000}
2015-BFN-0003467,BELLWETHER,5126 E COLFAX ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-07-29 09:42:30,2017-08-10 00:00:00,178759,5126 E Colfax Ave,,Denver,CO,,5,2,4302,3161021,1694926,{00000000-0000-0000-0000-000000000000}
2008-BFN-1037310,TOOEY'S OFF COLFAX,1521 N MARION ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-10-25 13:24:03,2017-11-20 00:00:00,57674,1521 N Marion St,,Denver,CO,,9,6,3102,3148384,1695035,{00000000-0000-0000-0000-000000000000}
2012-BFN-1059065,AMERICATUS,2449 LARIMER ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-05-20 14:13:32,2017-06-25 00:00:00,191426,2449 Larimer St,,Denver,CO,,9,6,1600,3144224,1701211,{00000000-0000-0000-0000-000000000000}
2007-BFN-1027328,BUBBA GUMP SHRIMP CO RESTAURANT & MARKET,1437 CALIFORNIA ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-08-05 11:26:50,2017-09-09 00:00:00,55265,1437 California St,,Denver,CO,,9,6,1702,3142240,1696288,{00000000-0000-0000-0000-000000000000}
2006-BFN-1020597,DENVER WRANGLER,3090 N DOWNING ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-07-11 00:00:00,2017-08-23 00:00:00,40865,3090 N Downing St,,Denver,CO,,9,2,2300,3148155,1702328,{00000000-0000-0000-0000-000000000000}
2002-BFN-49433,GRAND HYATT DENVER,1750 WELTON ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-01-12 12:33:29,2017-02-21 00:00:00,55286,1750 Welton St,,Denver,CO,,9,6,1702,3143695,1696957,{00000000-0000-0000-0000-000000000000}
2006-BFN-1018769,FIRESIDE LOUNGE-RAMADA INN,2601 ZUNI ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-04-26 11:01:37,2017-06-04 00:00:00,48102,2601 N Zuni St,,Denver,CO,,1,1,600,3135850,1700412,{00000000-0000-0000-0000-000000000000}
2011-BFN-1051516,TAG RAW BAR,1423 LARIMER ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-02-09 16:00:47,2017-03-20 00:00:00,221922,1423 Larimer St,,Denver,CO,,9,6,1701,3140692,1697727,{00000000-0000-0000-0000-000000000000}
2003-BFN-1006296,ZENGO,1610 LITTLE RAVEN ST UNIT 100 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-03-21 09:26:19,2017-02-03 00:00:00,270139,1610 Little Raven St Unit 100,,Denver,CO,,9,6,1701,3139394,1700298,{00000000-0000-0000-0000-000000000000}
2013-BFN-1064061,7 LEGUAS MEXICAN GRILLE,4550 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-11-29 09:12:28,2017-12-01 00:00:00,246300,4550 E Colfax Ave,,Denver,CO,,5,2,4301,3159157,1694892,{00000000-0000-0000-0000-000000000000}
2002-BFN-12652,HABIT DOUGHNUTS - CARBON CAFE,1553 PLATTE STSUITE 130 ,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-09-06 16:08:54,2017-09-08 00:00:00,,,,,,,1,1,1102,3138140,1701151,{00000000-0000-0000-0000-000000000000}
2015-BFN-0001319,KING SOOPERS #115,1950 CHESTNUT ,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-04-20 11:28:01,2017-05-20 00:00:00,484920,1950 Chestnut Pl,,Denver,CO,,9,6,1701,3140869,1701091,{00000000-0000-0000-0000-000000000000}
2001-BFN-86130,TWO FISTED MARIO'S PIZZA,1626 MARKET ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-12-14 10:39:26,2016-12-19 00:00:00,261466,1626 Market St,,Denver,CO,,9,6,1701,3141253,1698522,{00000000-0000-0000-0000-000000000000}
2009-BFN-1039898,BACKSTAGE COFFEE,1000 14TH ST # 1B-1 ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-07-07 11:07:59,2017-06-22 00:00:00,347609,1000 14th St # 1B-1,,Denver,CO,,9,6,1702,3141302,1696751,{00000000-0000-0000-0000-000000000000}
2009-BFN-1043036,HOOKED ON COLFAX,3213 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-11-30 15:06:45,2017-12-07 00:00:00,168435,3213 E Colfax Ave,,Denver,CO,,9,2,3701,3154767,1695011,{00000000-0000-0000-0000-000000000000}
2010-BFN-1050418,LUCKY STRIKE LANES,500 16TH ST UNIT 340 ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-11-28 10:30:01,2017-11-28 00:00:00,263785,500 16th St Unit 340,,Denver,CO,,9,6,1702,3143046,1696397,{00000000-0000-0000-0000-000000000000}
2001-BFN-91407,CHILI'S TOO,951 16TH ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-11-04 08:35:17,2016-12-12 00:00:00,,,,,,,9,6,1702,3142313,1697351,{00000000-0000-0000-0000-000000000000}
2002-BFN-94499,EPICUREAN SPORTS ENTERPRISES LLC,1801 BRYANT ST 600 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-07-11 13:55:47,2017-08-06 00:00:00,263442,1801 N Bryant St Unit 600,,Denver,CO,,3,1,800,3135058,1696202,{00000000-0000-0000-0000-000000000000}
2002-BFN-66473,EL CHAPULTEPEC,1962 MARKET ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-07-18 14:10:40,2017-06-16 00:00:00,,,,,,,9,6,1701,3142417,1699692,{00000000-0000-0000-0000-000000000000}
2010-BFN-1045785,PARK AND COMPANY,439 E 17TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-04-20 14:34:53,2017-05-25 00:00:00,350221,439 E 17th Ave,,Denver,CO,,10,6,2601,3145857,1696075,{00000000-0000-0000-0000-000000000000}
2008-BFN-1037945,LOHI STEAKBAR,3200 TEJON ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-03-22 11:04:56,2017-04-21 00:00:00,169031,3200 N Tejon St,,Denver,CO,,1,1,1102,3137479,1702852,{00000000-0000-0000-0000-000000000000}
2002-BFN-21092,DIAMOND SHAMROCK CORNER STORE #4090,3490 COLORADO BLVD,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-07-22 14:10:22,2017-08-26 00:00:00,15485,3490 N Colorado Blvd,,Denver,CO,,8,2,4101,3157376,1704130,{00000000-0000-0000-0000-000000000000}
2003-BFN-1006430,ROYAL WINE & SPIRITS,2239 E BRUCE RANDOLPH AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-03-04 12:23:27,2017-03-18 00:00:00,179732,2239 E Bruce Randolph Ave,,Denver,CO,,9,2,3601,3151808,1703862,{00000000-0000-0000-0000-000000000000}
2009-BFN-1042945,"THE DRINK, TRYST LOUNGE & LA MARK 15",1320 15TH ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-11-22 15:56:51,2017-11-23 00:00:00,182623,1320 15th St,,Denver,CO,,9,6,1701,3140800,1697947,{00000000-0000-0000-0000-000000000000}
2013-BFN-1064646,THE MATADOR,3496 W 32ND AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-05-10 13:18:43,2017-05-06 00:00:00,453506,3496 W 32nd Ave,,Denver,CO,,1,1,303,3130870,1702790,{00000000-0000-0000-0000-000000000000}
2003-BFN-1005234,DOWNING STREET LIQUORS,1038 E 22ND AVE,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-04-20 14:09:54,2017-05-29 00:00:00,246280,1038 E 22nd Ave,,Denver,CO,,9,6,2402,3148020,1698256,{00000000-0000-0000-0000-000000000000}
